date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,operational_required_litres,signal_score,signal_confidence,adjusted_signal,observed_price_percentile,patterns_used,candidate_purchase_litres,target_cover_days,purchase_cost_eur,expected_future_cost_eur,holding_cost_eur,capital_cost_eur,order_cost_eur,expected_cost_eur,downside_cost_eur,robust_objective_eur,expected_future_price_eur_per_litre,selected,selection_reason,scenario_costs_eur
2026-06-25,WIDGET,368321,Verde,1.374,5582.950488878518,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4203888372093023,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-25,WIDGET,368321,Verde,1.374,5582.950488878518,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,4417.049511,14.0,6069.026028114001,0.0,0.0,0.0,0.0,6069.026028114002,-9.094947017729282e-13,6069.026028114002,1.4203888372093023,False,Feasible candidate rejected because its robust objective is higher.,"[6069.026028114001, 6069.026028114001, 6069.026028114001, 6069.026028114001, 6069.026028114001]"
2026-06-25,WIDGET,368322,Diesel,1.44,8461.823237306608,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5188695607235143,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-25,WIDGET,368322,Diesel,1.44,8461.823237306608,0.0,0.8062015503875977,0.6666666666666666,0.5374677002583984,0.3205128205128191,P01 rising | P02 streak 3 | P07 price percentile 0.32,5538.176763,14.0,7974.97453872,0.0,0.0,0.0,0.0,7974.97453872,0.0,7974.97453872,1.5188695607235143,False,Feasible candidate rejected because its robust objective is higher.,"[7974.97453872, 7974.97453872, 7974.97453872, 7974.97453872, 7974.97453872]"
2026-06-25,WIDGET,368322,Verde,1.374,5782.654351926084,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,0.0,13.0,0.0,715.0170755771032,0.0,0.0,0.0,715.0170755771032,43.27186063878571,715.0170755771032,1.4203888372093023,False,Operational-minimum benchmark; feasible but not selected.,"[680.7660588499863, 690.9849835936734, 706.8419357821534, 750.8890251945983, 758.288936215889]"
2026-06-25,WIDGET,368322,Verde,1.374,5782.654351926084,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,503.395308,14.0,691.665153192,0.0,0.0,0.0,0.0,691.665153192,0.0,691.665153192,1.4203888372093023,True,Selected because it has the lowest robust objective.,"[691.665153192, 691.665153192, 691.665153192, 691.665153192, 691.665153192]"
2026-06-25,WIDGET,368322,Verde,1.374,5782.654351926084,0.0,0.7178294573643389,0.6666666666666666,0.4785529715762259,0.4666666666666703,P01 rising | P02 streak 3 | P07 price percentile 0.47,8217.345648,14.0,11290.632920352002,0.0,0.0,0.0,0.0,11290.632920352002,0.0,11290.632920352002,1.4203888372093023,False,Feasible candidate rejected because its robust objective is higher.,"[11290.632920352002, 11290.632920352002, 11290.632920352002, 11290.632920352002, 11290.632920352002]"
2026-06-26,WIDGET,368318,Diesel,1.447,26773.0146519533,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724078132678136,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-26,WIDGET,368318,Diesel,1.447,26773.0146519533,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,8226.985348,13.0,11904.447798556,0.0,0.0,0.0,0.0,11904.447798556,0.0,11904.447798556,1.4724078132678136,False,Feasible candidate rejected because its robust objective is higher.,"[11904.447798556, 11904.447798556, 11904.447798556, 11904.447798556, 11904.447798556]"
2026-06-26,WIDGET,368318,Verde,1.369,15336.56022770801,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,0.0,13.0,0.0,5.631913149399213e-07,0.0,0.0,0.0,5.631913149399213e-07,3.017446258127154e-08,5.631913149399213e-07,1.372120859030837,True,Selected because it is the operational minimum.,"[5.360049512172724e-07, 5.468101301256854e-07, 5.581488981159953e-07, 5.881632839726977e-07, 5.933657775211929e-07]"
2026-06-26,WIDGET,368318,Verde,1.369,15336.56022770801,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,14663.439772,13.0,20074.249047868,0.0,0.0,0.0,0.0,20074.249047868,0.0,20074.249047868,1.372120859030837,False,Feasible candidate rejected because its robust objective is higher.,"[20074.249047868, 20074.249047868, 20074.249047868, 20074.249047868, 20074.249047868]"
2026-06-26,WIDGET,368319,Diesel,1.447,5687.32988715509,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724078132678136,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-26,WIDGET,368319,Diesel,1.447,5687.32988715509,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,4312.670113,13.0,6240.433653511001,0.0,0.0,0.0,0.0,6240.433653511001,0.0,6240.433653511001,1.4724078132678136,False,Feasible candidate rejected because its robust objective is higher.,"[6240.433653511001, 6240.433653511001, 6240.433653511001, 6240.433653511001, 6240.433653511001]"
2026-06-26,WIDGET,368319,Verde,1.369,6079.170735914886,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,0.0,13.0,0.0,5.096261300484166e-07,0.0,0.0,0.0,5.096261300484166e-07,2.7304566287966723e-08,5.096261300484166e-07,1.372120859030837,True,Selected because it is the operational minimum.,"[4.850254642239797e-07, 4.948029614358511e-07, 5.0506329801621e-07, 5.322230124936305e-07, 5.369306963363833e-07]"
2026-06-26,WIDGET,368319,Verde,1.369,6079.170735914886,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,3920.829264,13.0,5367.6152624159995,0.0,0.0,0.0,0.0,5367.615262416,-9.094947017729282e-13,5367.615262416,1.372120859030837,False,Feasible candidate rejected because its robust objective is higher.,"[5367.6152624159995, 5367.6152624159995, 5367.6152624159995, 5367.6152624159995, 5367.6152624159995]"
2026-06-26,WIDGET,368320,Diesel,1.447,34895.45640664839,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724078132678136,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-26,WIDGET,368320,Diesel,1.447,34895.45640664839,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,15104.543593,13.0,21856.274579071003,0.0,0.0,0.0,0.0,21856.274579071003,0.0,21856.274579071003,1.4724078132678136,False,Feasible candidate rejected because its robust objective is higher.,"[21856.274579071003, 21856.274579071003, 21856.274579071003, 21856.274579071003, 21856.274579071003]"
2026-06-26,WIDGET,368320,Verde,1.369,10150.677621809373,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,0.0,13.0,0.0,1.9988700521426404e-07,0.0,0.0,0.0,1.9988700521426406e-07,1.0709474381656018e-08,1.9988700521426406e-07,1.372120859030837,True,Selected because it is the operational minimum.,"[1.9023806233636176e-07, 1.9407302000618555e-07, 1.9809735830167963e-07, 2.0875001849563458e-07, 2.1059647959592008e-07]"
2026-06-26,WIDGET,368320,Verde,1.369,10150.677621809373,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,39849.322378,13.0,54553.722335481994,0.0,0.0,0.0,0.0,54553.722335482,-7.275957614183426e-12,54553.722335482,1.372120859030837,False,Feasible candidate rejected because its robust objective is higher.,"[54553.722335481994, 54553.722335481994, 54553.722335481994, 54553.722335481994, 54553.722335481994]"
2026-06-26,WIDGET,368321,Diesel,1.447,6098.575262340258,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724078132678136,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-26,WIDGET,368321,Diesel,1.447,6098.575262340258,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,3901.424738,13.0,5645.361595886,0.0,0.0,0.0,0.0,5645.361595886001,-9.094947017729282e-13,5645.361595886001,1.4724078132678136,False,Feasible candidate rejected because its robust objective is higher.,"[5645.361595886, 5645.361595886, 5645.361595886, 5645.361595886, 5645.361595886]"
2026-06-26,WIDGET,368321,Verde,1.369,5197.466435184417,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372120859030837,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-26,WIDGET,368321,Verde,1.369,5197.466435184417,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,4802.533565,13.0,6574.668450485,0.0,0.0,0.0,0.0,6574.668450485001,-9.094947017729282e-13,6574.668450485001,1.372120859030837,False,Feasible candidate rejected because its robust objective is higher.,"[6574.668450485, 6574.668450485, 6574.668450485, 6574.668450485, 6574.668450485]"
2026-06-26,WIDGET,368322,Diesel,1.447,7834.034477759774,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724078132678136,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-26,WIDGET,368322,Diesel,1.447,7834.034477759774,0.0,0.7641277641277642,0.7000000000000001,0.534889434889435,0.41025641025641024,P01 rising | P02 streak 4 | P07 price percentile 0.41,6165.965522,13.0,8922.152110334,0.0,0.0,0.0,0.0,8922.152110334,0.0,8922.152110334,1.4724078132678136,False,Feasible candidate rejected because its robust objective is higher.,"[8922.152110334, 8922.152110334, 8922.152110334, 8922.152110334, 8922.152110334]"
2026-06-26,WIDGET,368322,Verde,1.369,5804.451113017925,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372120859030837,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-26,WIDGET,368322,Verde,1.369,5804.451113017925,0.0,-0.33568281938326083,0.6000000000000001,-0.20140969162995653,0.35555555555555646,P02 streak 1 | P07 price percentile 0.36,8195.548887,13.0,11219.706426303,0.0,0.0,0.0,0.0,11219.706426303,0.0,11219.706426303,1.372120859030837,False,Feasible candidate rejected because its robust objective is higher.,"[11219.706426303, 11219.706426303, 11219.706426303, 11219.706426303, 11219.706426303]"
2026-06-27,WIDGET,368318,Diesel,1.46,24524.904470448004,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444769979209979,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-27,WIDGET,368318,Diesel,1.46,24524.904470448004,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,10475.09553,12.0,15293.6394738,0.0,0.0,0.0,0.0,15293.639473800002,-1.8189894035458565e-12,15293.639473800002,1.444769979209979,False,Feasible candidate rejected because its robust objective is higher.,"[15293.6394738, 15293.6394738, 15293.6394738, 15293.6394738, 15293.6394738]"
2026-06-27,WIDGET,368318,Verde,1.38,14011.35125727948,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,0.0,12.0,0.0,5.765501634495242e-07,0.0,0.0,0.0,5.765501634495241e-07,3.250788868172095e-08,5.765501634495241e-07,1.4046674452554744,True,Selected because it is the operational minimum.,"[5.489677124468518e-07, 5.617738504123782e-07, 5.716247257704754e-07, 5.987146330052429e-07, 6.09058052131245e-07]"
2026-06-27,WIDGET,368318,Verde,1.38,14011.35125727948,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,15988.648743,12.0,22064.33526534,0.0,0.0,0.0,0.0,22064.33526534,0.0,22064.33526534,1.4046674452554744,False,Feasible candidate rejected because its robust objective is higher.,"[22064.33526534, 22064.33526534, 22064.33526534, 22064.33526534, 22064.33526534]"
2026-06-27,WIDGET,368319,Diesel,1.46,5259.269088357291,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444769979209979,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-27,WIDGET,368319,Diesel,1.46,5259.269088357291,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,4740.730912,12.0,6921.467131519999,0.0,0.0,0.0,0.0,6921.467131519999,0.0,6921.467131519999,1.444769979209979,False,Feasible candidate rejected because its robust objective is higher.,"[6921.467131519999, 6921.467131519999, 6921.467131519999, 6921.467131519999, 6921.467131519999]"
2026-06-27,WIDGET,368319,Verde,1.38,5440.763860983738,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,0.0,12.0,0.0,5.217131395409152e-07,0.0,0.0,0.0,5.217131395409152e-07,2.941598795587198e-08,5.217131395409152e-07,1.4046674452554744,True,Selected because it is the operational minimum.,"[4.96754119457145e-07, 5.083422359246097e-07, 5.172561716688133e-07, 5.417694949653733e-07, 5.511291274967871e-07]"
2026-06-27,WIDGET,368319,Verde,1.38,5440.763860983738,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,4559.236139,12.0,6291.745871819999,0.0,0.0,0.0,0.0,6291.745871819999,0.0,6291.745871819999,1.4046674452554744,False,Feasible candidate rejected because its robust objective is higher.,"[6291.745871819999, 6291.745871819999, 6291.745871819999, 6291.745871819999, 6291.745871819999]"
2026-06-27,WIDGET,368320,Diesel,1.46,33341.24627302153,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444769979209979,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-27,WIDGET,368320,Diesel,1.46,33341.24627302153,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,16658.753727,12.0,24321.78044142,0.0,0.0,0.0,0.0,24321.78044142,0.0,24321.78044142,1.444769979209979,False,Feasible candidate rejected because its robust objective is higher.,"[24321.78044142, 24321.78044142, 24321.78044142, 24321.78044142, 24321.78044142]"
2026-06-27,WIDGET,368320,Verde,1.38,9193.644578156618,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,0.0,12.0,0.0,2.0463341756670285e-07,0.0,0.0,0.0,2.0463341756670287e-07,1.1537938553374242e-08,2.0463341756670287e-07,1.4046674452554744,True,Selected because it is the operational minimum.,"[1.9484365152141561e-07, 1.9938890004244182e-07, 2.0288524505861584e-07, 2.125001938530944e-07, 2.1617135612007712e-07]"
2026-06-27,WIDGET,368320,Verde,1.38,9193.644578156618,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,40806.355422,12.0,56312.77048236,0.0,0.0,0.0,0.0,56312.77048236,0.0,56312.77048236,1.4046674452554744,False,Feasible candidate rejected because its robust objective is higher.,"[56312.77048236, 56312.77048236, 56312.77048236, 56312.77048236, 56312.77048236]"
2026-06-27,WIDGET,368321,Diesel,1.46,5530.921999495377,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444769979209979,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-27,WIDGET,368321,Diesel,1.46,5530.921999495377,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,4469.078001,12.0,6524.85388146,0.0,0.0,0.0,0.0,6524.85388146,0.0,6524.85388146,1.444769979209979,False,Feasible candidate rejected because its robust objective is higher.,"[6524.85388146, 6524.85388146, 6524.85388146, 6524.85388146, 6524.85388146]"
2026-06-27,WIDGET,368321,Verde,1.38,4789.974703927906,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4046674452554744,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-27,WIDGET,368321,Verde,1.38,4789.974703927906,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,5210.025296,12.0,7189.834908479999,0.0,0.0,0.0,0.0,7189.834908479999,0.0,7189.834908479999,1.4046674452554744,False,Feasible candidate rejected because its robust objective is higher.,"[7189.834908479999, 7189.834908479999, 7189.834908479999, 7189.834908479999, 7189.834908479999]"
2026-06-27,WIDGET,368322,Diesel,1.46,7186.747473692452,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444769979209979,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-27,WIDGET,368322,Diesel,1.46,7186.747473692452,0.0,0.586278586278587,0.7166666666666667,0.42016632016632066,0.5769230769230755,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,6813.252526,12.0,9947.34868796,0.0,0.0,0.0,0.0,9947.34868796,0.0,9947.34868796,1.444769979209979,False,Feasible candidate rejected because its robust objective is higher.,"[9947.34868796, 9947.34868796, 9947.34868796, 9947.34868796, 9947.34868796]"
2026-06-27,WIDGET,368322,Verde,1.38,5326.899819698089,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4046674452554744,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-27,WIDGET,368322,Verde,1.38,5326.899819698089,0.0,0.5026763990267645,0.6,0.30160583941605873,0.599999999999999,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,8673.10018,12.0,11968.878248399998,0.0,0.0,0.0,0.0,11968.878248399998,0.0,11968.878248399998,1.4046674452554744,False,Feasible candidate rejected because its robust objective is higher.,"[11968.878248399998, 11968.878248399998, 11968.878248399998, 11968.878248399998, 11968.878248399998]"
2026-06-30,WIDGET,368318,Diesel,1.47,18553.41350171026,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4612742086330937,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-30,WIDGET,368318,Diesel,1.47,18553.41350171026,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,16446.586498,9.0,24176.48215206,0.0,0.0,0.0,0.0,24176.48215206,0.0,24176.48215206,1.4612742086330937,False,Feasible candidate rejected because its robust objective is higher.,"[24176.48215206, 24176.48215206, 24176.48215206, 24176.48215206, 24176.48215206]"
2026-06-30,WIDGET,368318,Verde,1.389,10540.964291270671,0.0,0.489918256130789,0.6333333333333333,0.3102815622161663,0.8000000000000019,P01 rising | P02 streak 2 | P07 price percentile 0.80,0.0,9.0,0.0,5.7329995904788e-07,0.0,0.0,0.0,5.732999590478798e-07,1.9486262817736107e-08,5.732999590478798e-07,1.3967488692098091,True,Selected because it is the operational minimum.,"[5.480878749282497e-07, 5.584312940542518e-07, 5.741311266562193e-07, 5.893691994757761e-07, 5.92786221865616e-07]"
2026-06-30,WIDGET,368318,Verde,1.389,10540.964291270671,0.0,0.489918256130789,0.6333333333333333,0.3102815622161663,0.8000000000000019,P01 rising | P02 streak 2 | P07 price percentile 0.80,19459.035709,9.0,27028.600599801,0.0,0.0,0.0,0.0,27028.600599801,0.0,27028.600599801,1.3967488692098091,False,Feasible candidate rejected because its robust objective is higher.,"[27028.600599801, 27028.600599801, 27028.600599801, 27028.600599801, 27028.600599801]"
2026-06-30,WIDGET,368319,Diesel,1.47,4207.873113318927,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4612742086330937,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-30,WIDGET,368319,Diesel,1.47,4207.873113318927,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,5792.126887,9.0,8514.42652389,0.0,0.0,0.0,0.0,8514.42652389,0.0,8514.42652389,1.4612742086330937,False,Feasible candidate rejected because its robust objective is higher.,"[8514.42652389, 8514.42652389, 8514.42652389, 8514.42652389, 8514.42652389]"
2026-06-30,WIDGET,368319,Verde,1.389,4102.607861448352,0.0,0.489918256130789,0.6333333333333333,0.3102815622161663,0.8000000000000019,P01 rising | P02 streak 2 | P07 price percentile 0.80,0.0,9.0,0.0,5.187720696218882e-07,0.0,0.0,0.0,5.187720696218882e-07,1.763287914400269e-08,5.187720696218882e-07,1.3967488692098091,True,Selected because it is the operational minimum.,"[4.95957965326567e-07, 5.053175978579808e-07, 5.195241829503053e-07, 5.333129273046204e-07, 5.364049487658909e-07]"
2026-06-30,WIDGET,368319,Verde,1.389,4102.607861448352,0.0,0.489918256130789,0.6333333333333333,0.3102815622161663,0.8000000000000019,P01 rising | P02 streak 2 | P07 price percentile 0.80,5897.392139,9.0,8191.477681070999,0.0,0.0,0.0,0.0,8191.477681071,-9.094947017729282e-13,8191.477681071,1.3967488692098091,False,Feasible candidate rejected because its robust objective is higher.,"[8191.477681070999, 8191.477681070999, 8191.477681070999, 8191.477681070999, 8191.477681070999]"
2026-06-30,WIDGET,368320,Diesel,1.47,29520.969537945664,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4612742086330937,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-30,WIDGET,368320,Diesel,1.47,29520.969537945664,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,20479.030462,9.0,30104.174779139998,0.0,0.0,0.0,0.0,30104.174779139998,0.0,30104.174779139998,1.4612742086330937,False,Feasible candidate rejected because its robust objective is higher.,"[30104.174779139998, 30104.174779139998, 30104.174779139998, 30104.174779139998, 30104.174779139998]"
2026-06-30,WIDGET,368320,Verde,1.389,7028.880264152574,0.0,0.489918256130789,0.6333333333333333,0.3102815622161663,0.8000000000000019,P01 rising | P02 streak 2 | P07 price percentile 0.80,0.0,9.0,0.0,2.0347856081882094e-07,0.0,0.0,0.0,2.0347856081882094e-07,6.916164306858272e-09,2.0347856081882094e-07,1.3967488692098091,True,Selected because it is the operational minimum.,"[1.9453015865876262e-07, 1.9820129800647883e-07, 2.0377356308783383e-07, 2.0918193801973723e-07, 2.103947251256792e-07]"
2026-06-30,WIDGET,368320,Verde,1.389,7028.880264152574,0.0,0.489918256130789,0.6333333333333333,0.3102815622161663,0.8000000000000019,P01 rising | P02 streak 2 | P07 price percentile 0.80,42971.119736,9.0,59686.885313304,0.0,0.0,0.0,0.0,59686.88531330401,-7.275957614183426e-12,59686.88531330401,1.3967488692098091,False,Feasible candidate rejected because its robust objective is higher.,"[59686.885313304, 59686.885313304, 59686.885313304, 59686.885313304, 59686.885313304]"
2026-06-30,WIDGET,368321,Diesel,1.47,4274.85065491273,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4612742086330937,True,Selected because it is the operational minimum.,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-30,WIDGET,368321,Diesel,1.47,4274.85065491273,0.0,0.6043165467625907,0.7166666666666667,0.43309352517985666,0.7051282051282037,P01 rising | P02 streak 6 | P07 price percentile 0.71,5725.149345,9.0,8415.96953715,0.0,0.0,0.0,0.0,8415.96953715,0.0,8415.96953715,1.4612742086330937,False,Feasible candidate rejected because its robust objective is higher.,"[8415.96953715, 8415.96953715, 8415.96953715, 8415.96953715, 8415.96953715]"
