date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,internal_signal_score,internal_signal_confidence,internal_expected_change_eur_per_litre_day,external_signal_score,external_signal_confidence,external_expected_change_eur_per_litre_day,combined_signal_score,combined_signal_confidence,combined_expected_change_eur_per_litre_day,combined_uncertainty_eur_per_litre_day,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,external_drivers,external_themes,caveats,reason
2026-06-19,WIDGET_EXTERNAL,368318,Verde,1.36,6473.346646072674,0.0,0.0,5.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.918183284715107,0.612669913765298,-0.0004386955730989706,-0.6197469897454269,0.6819030115819811,-0.002294510768549688,0.002285357070972057,11,13697.617044305005,13697.617044305005,0.0,526.7490011709906,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368319,Diesel,1.445,8383.393330495626,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9350422489687662,0.5383760235192059,-0.0003826068741716676,-0.6100694698883513,0.6484707609712395,-0.002532789290449771,0.0015359572317988688,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368319,Verde,1.36,6695.27442419071,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.918183284715107,0.612669913765298,-0.0004386955730989706,-0.6197469897454269,0.6819030115819811,-0.002294510768549688,0.002285357070972057,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368320,Diesel,1.445,44034.97163767555,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9350422489687662,0.5383760235192059,-0.0003826068741716676,-0.6100694698883513,0.6484707609712395,-0.002532789290449771,0.0015359572317988688,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368320,Verde,1.36,11609.512999233086,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.918183284715107,0.612669913765298,-0.0004386955730989706,-0.6197469897454269,0.6819030115819811,-0.002294510768549688,0.002285357070972057,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368321,Diesel,1.445,8104.4129593838925,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9350422489687662,0.5383760235192059,-0.0003826068741716676,-0.6100694698883513,0.6484707609712395,-0.002532789290449771,0.0015359572317988688,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368321,Verde,1.36,7705.76924153959,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.918183284715107,0.612669913765298,-0.0004386955730989706,-0.6197469897454269,0.6819030115819811,-0.002294510768549688,0.002285357070972057,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368322,Diesel,1.445,11855.691936031775,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003953488372093022,-0.9350422489687662,0.5383760235192059,-0.0003826068741716676,-0.6100694698883513,0.6484707609712395,-0.002532789290449771,0.0015359572317988688,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-19,WIDGET_EXTERNAL,368322,Verde,1.36,8196.907168766365,0.0,0.0,14.0,0.0,0.0,-0.39534883720930225,0.6666666666666666,-0.003689922480620154,-0.918183284715107,0.612669913765298,-0.0004386955730989706,-0.6197469897454269,0.6819030115819811,-0.002294510768549688,0.002285357070972057,2,0.0,0.0,0.0,0.0,P01 falling | P02 streak 3 | P07 price percentile 0.00,Crude | Currency | Geopolitics,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
2026-06-20,WIDGET_EXTERNAL,368318,Diesel,1.415,11707.840075092876,0.0,0.0,5.0,0.0,0.0,-0.3673036093418258,0.7000000000000001,-0.004499469214437367,-0.8171703117258161,0.589152836258734,-0.0003399486144669574,-0.5507594853854677,0.686849137250613,-0.0028032145426750603,0.0011381929418187255,11,24087.54851531423,24087.54851531423,0.0,936.5806076939334,P01 falling | P02 streak 4 | P04 multi-day quotation | P07 price percentile 0.00,Crude | Currency | Geopolitics | Supply and demand,HORMUZ_RECOVERY,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum: objective improvement is below action threshold
